x,y,z
172,173,21
192,228,132
262,234,23
287,173,7
194,109,5
81,120,933
169,188,110
121,79,1
241,290,274
52,242,1
169,147,15
239,158,1
154,298,188
120,83,1
117,58,285
194,269,11
78,245,8
53,273,194
222,268,220
291,3,293
242,190,69
158,219,8
119,289,322
174,245,125
262,175,1
70,267,1
191,216,153
223,139,111
223,9,7
280,143,58
51,69,71
17,56,9
84,231,217
45,226,90
236,214,44
86,149,1
176,136,163
279,279,1
201,282,41
41,69,2
70,111,170
268,30,3
44,215,1
285,206,69
185,229,53
185,249,15
228,199,9
226,99,7
83,102,176
25,237,239
226,146,1
168,8,1
148,160,11
17,3,1
272,58,134
108,32,265
94,52,166
232,268,1
81,119,324
212,39,205
27,152,109
240,274,70
187,85,178
160,49,1
175,20,21
251,276,41
153,181,225
130,4,1
21,275,372
35,188,1
22,128,115
47,217,54
147,44,1
56,60,243
106,45,1
259,29,84
77,260,2
109,97,179
74,261,1
42,247,11
183,12,10
172,143,30
213,127,1
15,206,1
173,28,1
174,278,1
89,284,1
17,123,1
113,19,3
166,178,343
16,68,314
67,161,1
80,105,181
85,228,245
254,234,324
190,293,15
119,201,907
101,142,125
59,8,12
236,247,112
212,280,353
272,118,7
13,64,176
261,122,1
174,211,101
184,239,1
8,98,49
258,87,1
58,168,1197
38,129,6
232,250,362
123,299,242
269,49,14
8,51,11
247,32,347
97,253,1
63,146,157
110,19,1
221,271,792
154,118,286
81,249,1
259,275,1
282,230,12
163,114,206
129,48,3
90,7,65
159,87,109
265,107,159
67,31,7
297,98,12
292,29,181
89,224,10
63,242,6
229,34,46
170,268,354
39,244,7
231,206,1
67,262,23
229,239,0
1,124,1
71,226,1
106,219,1
50,129,59
278,198,12
291,83,6
143,136,14
293,171,4
259,167,9
272,16,140
298,264,1
229,244,98
51,152,1
54,9,177
278,104,75
6,76,117
45,232,195
233,295,235
42,291,263
60,120,24
128,126,119
202,147,68
164,39,216
177,245,1
31,214,114
69,177,137
237,240,133
81,152,175
60,56,1
148,45,139
18,125,1
175,94,99
188,211,1
152,78,1
106,65,114
285,50,10
257,149,323
269,158,85
271,61,58
72,129,204
26,198,1
263,259,355
242,17,1
224,251,100
102,78,4
212,58,1
271,245,188
3,150,100
1,109,244
269,156,119
229,26,956
70,164,1
41,218,2
149,31,236
79,54,2
37,84,147
196,170,4
118,174,255
149,46,211
31,239,1
3,259,4
232,264,77
224,6,8
10,180,5
264,151,217
99,93,1145
72,63,189
161,287,171
249,210,107
132,292,1
147,215,1
223,24,1
212,296,1
176,213,122
208,278,1
138,192,3
180,132,1
139,18,1
215,263,1
253,9,1
131,92,1
50,148,231
223,246,1
121,241,365
169,263,1
175,194,1
92,248,230
202,116,12
256,149,16
161,14,1
172,145,214
153,162,132
121,136,1
98,145,38
106,230,1
11,65,15
81,86,3
218,58,124
241,291,246
71,149,9
185,231,80
196,123,388
251,76,1025
2,45,2
276,125,139
277,295,1
11,5,1
94,256,1
291,186,382
280,120,107
211,121,15
227,44,18
240,41,157
234,271,1
171,24,1
36,91,12
238,167,211
239,264,1
27,188,1
97,33,143
29,290,355
201,250,973
187,248,230
58,15,314
26,2,13
298,182,14
79,79,1
254,184,1
257,80,369
20,33,12
175,96,117
69,247,200
27,92,111
4,146,5
20,247,197
170,232,0
203,229,41
157,4,26
58,202,342
42,138,93
11,95,109
41,61,93
226,214,5
24,222,43
123,143,396
94,183,1
96,216,260
26,59,103
171,173,1
176,181,1
293,16,26
17,107,11
59,250,2
292,268,111
269,173,15
73,78,1
250,11,18
183,26,324
151,37,251
175,296,229
104,67,60
192,7,80
290,271,38
133,176,13
75,155,1
116,35,14
125,12,55
34,195,11
36,77,1
69,104,1
212,12,1
45,87,4
227,284,1
113,126,332
93,221,123
193,4,146
215,274,43
244,29,1
225,75,2
63,55,281
21,146,9
129,285,1
146,208,81
169,28,1
31,224,362
182,257,185
150,148,4
119,54,122
247,49,1
206,108,120
209,249,889
258,162,12
38,72,15
1,200,4
22,217,13
193,265,1
263,6,10
77,61,8
115,15,104
29,47,10
139,243,1
142,149,1
199,215,775
51,135,63
170,241,362
161,52,91
10,213,360
37,164,2
165,168,1
123,62,1
211,15,8
89,43,1
294,267,15
60,233,8
35,220,6
210,184,1
56,38,43
33,230,1
170,271,177
185,298,210
16,266,242
191,200,214
171,274,71
234,219,172
294,45,195
237,113,9
100,83,12
273,106,184
120,161,12
204,77,13
124,297,151
278,233,1
140,238,1
69,196,348
42,228,278
16,92,112
129,141,1
175,215,354
219,143,189
124,220,11
54,38,1
131,133,4
153,58,15
128,286,70
44,295,1
47,172,1
246,266,1
249,280,1
187,129,1
259,198,1
167,198,367
23,97,7
162,198,7
18,174,7
215,207,12
197,224,127
116,195,35
125,99,1
293,77,10
249,54,112
146,209,1
197,33,4
9,117,226
123,163,14
161,296,11
10,121,143
232,259,368
167,12,12
276,221,2
132,135,9
215,176,39
55,262,276
46,126,152
34,256,1
119,210,1
84,7,78
172,214,5
24,12,213
204,50,123
124,90,1
292,87,255
184,21,46
24,152,8
253,156,737
147,51,14
263,131,1
256,205,4
113,69,1
270,270,107
292,89,227
190,45,1
12,28,192
241,158,304
94,110,1
216,72,1
78,35,330
49,183,209
224,264,164
231,77,13
218,57,14
281,168,231
174,74,1
125,294,129
63,117,167
12,73,1
42,178,28
103,104,0
168,276,1
61,13,13
148,15,1
288,12,20
100,196,10
105,205,1
136,193,207
69,197,1
133,281,37
262,41,215
84,10,1
159,195,74
135,42,155
127,292,6
71,210,196
161,68,4
121,216,15
256,84,54
45,181,222
214,262,288
9,223,145
39,200,208
10,212,139
65,171,1
69,280,104
51,179,1145
199,275,1
72,261,170
0,30,1
263,256,90
183,41,83
10,4,7
73,134,181
229,178,10
62,200,11
32,106,385
58,296,1
146,299,190
156,202,1
261,61,12
16,69,12
250,105,10
191,7,14
174,208,0
0,67,13
178,34,1
208,24,195
2,65,1
213,45,238
188,149,13
267,225,337
217,116,1
243,275,79
121,76,319
53,148,152
125,253,123
216,8,12
149,267,13
299,273,85
29,81,274
162,210,12
8,266,288
149,211,1
31,81,1
190,81,7
64,281,8
240,182,2
102,173,13
276,46,1
135,132,15
46,192,4
52,299,13
249,21,1
174,152,2
138,171,1
224,77,218
43,256,6
284,155,265
20,172,10
223,62,1
255,279,202
155,16,15
188,163,1
233,76,11
165,263,11
119,199,1
69,286,1
48,193,55
229,18,113
71,49,45
90,219,4
184,239,39
118,48,281
65,221,142
201,143,1
170,238,1
268,299,280
50,41,806
261,258,164
34,55,9
215,119,269
9,295,318
180,101,1
68,172,104
159,57,84
182,287,23
182,13,218
193,72,187
215,49,1
56,271,129
12,37,100
79,210,299
200,96,136
77,75,247
176,9,155
287,41,8
251,238,64
105,251,6
81,126,10
122,175,179
236,193,152
224,39,282
279,67,1
31,132,1
15,220,1
292,268,32
153,36,160
113,120,1
86,68,1
62,246,1
158,69,1
285,101,338
123,129,1
103,221,1
219,44,14
84,179,1
5,283,0
261,12,1
208,24,1
219,133,9
116,248,118
41,103,241
59,66,4
40,177,247
115,282,789
153,9,1195
236,85,141
26,147,767
217,67,6
290,92,294
222,261,172
109,81,24
156,211,0
11,178,12
112,196,1
143,73,1
179,67,202
12,219,1
59,179,1
141,63,1
18,12,61
168,188,338
226,90,108
260,136,2
5,217,284
85,147,15
212,257,5
210,266,11
108,146,27
93,190,195
284,282,184
256,59,21
200,285,1
166,212,125
198,282,152
91,134,13
260,229,369
135,90,1
295,193,14
16,93,389
153,53,1
34,5,1
101,56,1
48,137,12
221,125,1
233,89,844
196,206,24
286,31,162
146,132,377
231,272,0
177,99,13
118,167,1
232,89,7
71,173,3
38,146,206
106,271,15
72,183,255
60,262,12
120,91,4
271,188,1
170,237,5
115,231,156
127,166,5
244,276,300
125,97,409
130,141,131
225,14,229
221,260,119
212,294,151
38,10,1035
81,69,96
284,48,1
102,139,140
70,6,123
98,134,9
213,59,1
200,44,156
16,178,165
53,229,110
225,241,1
268,62,59
105,272,0
59,11,173
242,254,8
39,185,159
174,62,5
170,93,2
34,299,1
275,108,151
0,51,13
165,248,126
273,125,233
54,30,230
75,86,1
267,153,1
253,282,1
0,86,15
229,133,3
56,218,11
255,100,1
90,27,83
54,287,223
196,280,273
167,50,1
260,206,198
141,289,1
26,210,1
80,95,7
163,92,10
76,110,61
98,100,128
258,17,224
244,179,1
86,277,145
113,12,48
31,233,98
282,59,6
44,41,114
278,196,6
149,290,1
97,167,13
218,40,8
152,161,1
244,162,64
157,259,97
108,231,1
74,94,360
136,61,1
115,72,1
24,172,11
105,40,186
86,107,226
155,9,1
163,226,195
285,23,1
177,3,1
124,130,73
198,154,1
214,102,1
102,259,11
122,104,362
18,278,7
73,50,321
259,18,8
68,18,204
250,93,1
291,61,183
189,149,168
110,15,333
42,105,34
155,176,15
141,136,68
263,271,1
168,134,15
80,234,1
214,16,1
115,113,11
116,30,95
127,251,1
33,9,1
37,11,148
8,284,1
229,189,160
140,236,4
287,110,8
123,114,5
11,264,1
77,180,94
165,111,211
23,58,219
254,212,223
295,75,238
96,146,6
22,111,1
241,8,38
49,202,198
267,116,12
183,78,91
263,19,1
168,293,1
9,69,1
210,61,127
186,2,48
293,30,127
281,224,10
237,12,14
281,118,141
126,23,7
2,136,144
33,280,1
161,25,1
79,172,17
2,193,1
184,39,357
0,196,11
13,46,1
157,253,702
32,55,221
247,229,14
130,163,14
173,100,154
205,273,127
246,152,1
259,110,1
175,88,9
206,127,174
234,10,1
233,44,14
238,294,276
20,197,2
95,221,321
40,69,5
38,264,2
176,137,7
293,5,52
129,199,296
221,280,14
132,282,61
67,256,44
207,281,11
109,270,0
153,140,8
95,194,10
296,245,8
244,264,314
215,160,1
91,96,22
262,79,15
27,22,12
62,13,747
51,13,1
132,145,1
85,247,236
251,37,15
12,25,15
167,207,101
280,66,6
25,75,10
286,271,1
235,39,67
54,249,10
82,76,184
240,123,3
120,299,1
146,190,1
138,204,106
43,183,175
176,42,808
8,161,137
93,72,2
132,76,370
285,126,134
258,210,1
284,280,96
192,0,240
43,207,213
66,61,225
117,173,303
1,36,144
29,57,345
212,283,1
40,190,291
229,26,242
112,117,183
140,104,483
42,225,137
156,27,8
297,65,1
149,98,362
111,107,12
128,73,233
161,189,13
58,99,73
192,259,8
66,81,5
74,291,77
136,293,84
73,44,1
97,229,0
154,58,87
237,138,120
54,225,1
101,64,99
141,134,87
135,260,8
171,53,155
290,281,14
193,217,0
187,148,82
166,297,1
59,236,112
162,46,1
282,223,1
123,264,164
159,256,0
53,181,1041
98,217,2
58,69,178
113,250,50
259,124,74
184,151,125
152,143,5
275,5,1
39,164,1
208,161,14
24,106,1
22,2,1
246,258,1
199,163,1
142,34,1
294,232,6
34,63,149
166,257,194
187,172,119
35,103,185
246,193,345
284,153,237
164,214,283
50,65,46
238,270,373
159,151,172
247,154,101
32,121,2
45,104,194
44,23,15
139,41,1
31,238,1
250,11,1
70,152,783
247,32,47
219,286,148
124,54,0
58,81,5
190,77,193
278,117,12
163,265,222
179,12,117
26,25,8
55,180,0
266,223,208
103,155,641
273,14,10
167,182,26
231,195,113
157,171,67
60,150,1
5,164,329
292,104,1
253,73,8
211,66,81
272,117,3
46,180,131
272,282,215
277,220,335
98,223,11
72,67,1
113,186,206
101,93,43
133,181,111
162,209,132
9,5,102
232,124,1
297,34,1
4,256,2
32,195,134
117,41,165
266,271,326
2,269,1
36,195,221
88,163,22
8,161,9
172,121,8
51,239,1
295,45,1
203,84,1
169,226,1126
278,118,1
264,36,35
227,3,321
155,43,1
286,142,288
220,67,1
73,83,1
34,228,14
261,101,62
285,137,160
42,5,58
151,228,37
42,277,143
68,150,8
290,282,157
210,134,216
129,173,1
233,67,1177
165,127,55
160,86,370
80,167,295
286,63,1
177,173,10
46,165,162
182,165,223
194,171,1
240,218,1
39,7,1
203,183,5
199,59,138
212,95,133
123,194,8
92,198,399
248,73,2
27,119,0
140,133,9
1,88,895
277,185,293
244,230,108
216,231,1
297,29,278
61,68,1
22,95,1
117,222,2
145,156,1
208,176,1
149,275,1
137,179,386
166,146,1
9,242,1
132,79,221
242,265,108
243,288,174
270,251,1
5,247,1
215,54,9
291,243,48
238,168,1
13,205,48
63,117,15
206,66,1
185,86,1052
236,72,37
39,220,1
284,137,64
226,220,1
150,207,1
197,133,142
103,208,1
243,186,1
42,5,226
147,26,1
76,219,4
21,296,1
188,73,180
250,127,170
90,21,352
284,194,1136
204,273,1
12,17,1
196,149,1
270,199,4
104,21,42
297,297,33
137,15,18
248,212,1
32,223,202
83,244,27
251,200,220
40,234,1
8,162,220
9,24,127
21,225,934
125,227,1
299,199,250
283,201,1
2,171,1
198,108,194
6,167,37
295,162,22
258,184,1081
101,42,1
277,180,138
53,33,1
45,259,1
28,203,1
35,265,1
116,217,246
219,137,1
22,75,69
194,94,237
71,178,1
114,125,71
12,246,5
24,101,205
167,140,94
119,12,267
151,228,6
139,286,313
239,272,271
128,252,1
298,240,15
15,207,27
1,116,189
77,143,315
298,140,2
285,269,1
53,165,1
176,125,323
220,91,384
149,259,156
151,114,303
117,103,6
72,11,5
249,134,320
28,142,0
274,155,6
298,78,38
190,57,8
158,204,1
80,256,8
203,282,1
10,47,171
281,46,378
265,21,338
250,44,12
158,290,98
169,195,240
95,233,1
24,226,9
67,7,43
197,207,3
72,230,15
144,9,198
238,201,7
165,4,289
289,208,196
95,209,212
26,148,242
1,18,1
193,56,4
126,143,166
20,291,1
75,155,9
12,202,185
144,185,1
64,12,216
241,2,153
175,75,244
77,290,348
230,129,78
111,228,7
42,216,333
117,116,2
278,161,1
105,240,139
109,156,177
290,29,346
22,138,173
186,90,211
62,225,15
74,94,57
199,54,1
266,274,1
293,267,163
267,113,6
266,95,5
4,101,26
288,14,294
54,218,16
88,199,318
117,164,1
287,70,664
236,87,145
159,138,40
138,286,121
148,96,2
219,132,4
189,249,1
71,132,513
41,260,174
294,269,6
186,210,264
45,273,4
150,44,223
207,118,167
272,186,163
108,134,1
252,138,1
232,98,1
130,42,209
136,243,12
13,37,1
110,203,8
36,263,1
248,232,135
175,226,1
267,221,92
298,67,5
100,147,1
140,59,1
147,53,253
203,9,4
168,152,1
18,270,266
261,208,140
202,73,0
10,284,1
257,145,1
37,243,301
52,291,300
190,33,1
44,237,1
82,216,12
171,233,204
211,41,16
108,184,10
10,3,4
180,111,1
150,190,263
210,288,91
147,195,25
176,108,1
116,176,7
281,250,213
183,88,1
215,68,181
187,299,195
33,222,11
65,22,164
50,46,254
218,159,141
268,76,4
54,181,71
88,28,166
102,238,228
18,214,124
152,109,13
228,3,117
107,121,279
116,29,159
254,222,1
273,239,12
14,190,1
206,196,283
112,182,15
106,211,242
85,15,12
34,95,1
57,20,227
141,4,0
190,45,4
50,117,228
45,46,1
228,54,294
239,141,127
272,125,0
69,227,201
27,284,231
221,242,0
132,219,8
148,127,1
74,203,14
182,59,1
121,130,209
201,286,152
17,13,100
256,288,1
113,146,172
162,248,2
133,135,1
163,24,466
268,103,131
173,17,40
44,290,1
245,129,412
148,239,3
243,17,34
69,31,676
205,93,11
188,221,73
261,221,0
60,296,1
288,52,122
239,190,77
282,133,1
28,144,1
231,86,11
43,137,1
291,231,261
50,116,200
205,53,7
15,228,66
148,144,6
14,126,15
57,213,1
148,139,1
95,80,1
57,35,1
224,269,1
11,141,606
280,294,143
46,177,1
184,215,6
255,231,99
230,114,276
74,74,9
100,247,249
193,27,196
35,187,20
201,199,484
163,261,1
57,246,1
26,190,3
290,215,1
90,9,54
188,116,99
116,181,15
85,258,1
89,154,131
113,123,5
179,252,1
292,264,157
170,51,1
228,240,72
112,39,2
39,282,1
16,79,72
11,97,1
128,139,105
290,211,27
224,120,1
202,143,8
15,171,119
52,251,149
157,266,119
211,95,150
233,23,213
269,111,1
156,149,244
277,50,253
283,16,37
7,230,197
192,2,41
30,184,1
215,88,251
291,92,1
25,20,13
80,202,15
245,63,1
49,152,249
0,4,15
193,108,1
85,53,160
61,11,282
275,174,113
226,27,42
132,23,1
43,187,1
287,198,14
56,123,162
61,232,2
273,192,15
172,37,226
22,128,13
142,218,1
144,243,385
148,27,378
102,179,1
200,175,206
96,237,1
72,93,1
126,155,1
242,6,1
26,274,86
250,94,1
136,215,12
56,198,10
203,263,1
117,92,14
190,70,1
175,236,223
251,33,184
181,183,1
257,69,196
285,205,5
166,38,1
107,146,4
119,134,5
65,158,202
204,66,207
178,134,225
178,51,185
22,105,8
98,212,1
237,140,8
127,257,15
117,160,13
150,199,12
262,198,302
188,217,175
286,168,22
187,111,4
240,60,4
17,293,1
180,144,10
275,166,219
9,58,7
58,227,11
215,63,50
250,169,188
46,27,153
276,25,1
288,65,3
42,73,297
101,204,1
234,171,1
257,83,134
124,222,1
207,60,41
291,69,208
245,28,1
203,168,9
102,220,12
299,50,67
103,28,62
198,278,11
155,25,32
164,5,138
185,81,46
202,161,1
221,25,1
213,161,15
159,103,907
58,58,29
93,244,11
33,128,1
182,51,1
183,208,345
255,247,1
167,44,1208
47,246,7
276,252,1
164,65,1
2,37,44
142,66,117
138,116,0
183,118,117
109,42,14
40,101,1
190,260,10
148,285,989
212,61,1
226,180,153
253,63,24
24,278,10
261,255,353
135,288,153
163,0,162
28,207,185
105,51,1
179,109,1
210,212,188
81,182,1
75,3,1144
67,162,1
50,3,1
39,82,10
165,2,5
262,209,3
28,124,214
247,287,106
144,221,236
4,149,165
5,89,312
58,199,1
263,175,95
269,56,135
185,150,390
182,184,5
234,25,9
71,234,1
37,268,137
265,148,1
148,30,1
283,188,2
43,238,37
256,13,1
208,197,8
200,144,181
165,290,1
235,105,77
292,284,0
244,98,1
235,155,1
128,23,629
3,23,197
136,29,1
99,181,15
287,85,1
184,82,120
10,287,178
291,269,710
219,253,68
31,7,225
57,23,1061
281,43,307
221,200,1
101,179,5
69,299,1
204,78,352
178,232,1
97,78,134
237,87,1
66,18,1
78,280,252
61,269,141
265,239,70
253,294,196
274,248,1
149,173,1
222,286,7
237,92,25
125,123,1
45,44,230
130,2,32
109,161,34
138,108,3
57,122,1
237,91,14
162,234,1
282,80,1
56,176,136
137,296,172
131,148,91
148,12,36
100,106,1
272,70,1
266,264,0
108,239,1
15,55,11
10,5,15
191,254,2
268,101,20
108,208,181
110,173,3
54,221,576
62,8,437
233,26,221
196,243,0
105,142,110
223,141,1
80,233,1
165,271,4
121,40,708
127,80,1
12,248,353
63,24,305
46,170,1
34,159,106
277,157,626
7,259,54
52,22,132
128,168,162
138,127,20
284,54,1
51,239,8
200,234,58
254,163,91
242,107,1
284,143,1
114,182,1
117,108,367
177,123,81
233,132,190
198,56,131
274,210,10
207,231,6
255,278,1
289,119,742
58,268,156
235,184,1
169,78,487
98,174,1
190,232,202
295,114,6
47,115,9
185,159,12
228,47,13
18,169,104
26,134,7
84,280,279
277,130,0
16,248,1
253,131,141
38,68,1
250,224,119
103,157,130
124,175,836
57,89,22
264,294,196
84,163,1
270,282,2
227,186,118
37,77,1
269,270,1
213,229,272
154,171,395
200,91,18
46,19,1
213,146,8
80,70,1
257,166,300
71,190,1
84,69,5
278,82,379
74,247,87
136,61,47
72,137,0
47,110,1
26,98,1
164,121,5
253,159,7
126,238,1
289,270,10
163,140,7
245,54,218
237,170,210
282,31,898
32,53,246
91,34,5
165,234,8
256,262,4
96,69,5
1,170,216
33,298,1
8,214,1
173,149,74
263,76,128
129,50,30
171,208,1
25,127,49
130,5,138
287,112,155
37,143,119
45,241,3
52,222,500
102,228,9
8,133,82
130,10,1
211,217,162
73,218,275
223,101,8
245,276,9
52,171,693
133,88,364
143,271,97
112,24,14
10,154,1
213,100,1
146,279,14
11,225,41
181,239,188
113,293,2
5,251,1
201,251,139
73,253,3
134,233,11
83,294,100
216,13,337
82,251,97
34,76,77
10,208,12
156,189,8
108,96,2
191,105,1
173,137,69
244,116,9
6,202,28
234,24,234
208,125,11
278,176,156
258,101,1
132,185,1
242,225,180
26,160,384
175,147,169
242,110,207
285,275,208
291,8,141
90,54,1
227,189,93
47,139,118
45,288,0
282,215,1
181,63,13
290,94,245
109,111,283
108,298,86
35,243,225
164,70,1045
269,233,6
4,212,9
276,185,898
1,70,15
194,211,42
181,35,1
201,189,1
286,208,255
208,242,1
2,141,12
254,246,12
222,70,7
299,222,68
31,237,5
274,168,1
146,232,169
239,52,6
263,76,3
140,292,23
216,260,1
266,55,298
210,251,326
200,250,243
59,206,8
5,197,252
122,149,251
164,236,393
144,199,4
180,172,14
257,3,5
294,282,1
213,189,1
11,275,137
182,254,14
83,201,5
34,176,11
48,147,13
110,296,237
241,197,1
95,269,15
75,16,187
112,257,198
113,17,12
94,251,15
78,200,1
195,229,6
116,219,7
235,109,174
295,118,0
122,270,13
160,124,1
238,267,6
116,240,0
197,206,136
295,116,1
55,58,7
83,124,262
270,254,1
274,24,188
47,202,9
227,254,2
108,227,1
274,46,248
122,169,31
94,242,14
214,50,7
293,135,4
285,105,1
61,2,218
20,273,1
111,187,165
27,142,29
144,36,306
284,217,247
163,4,1
63,73,2
214,222,81
73,135,13
49,8,1
225,18,1
214,283,91
172,280,65
25,2,1
44,298,3
33,299,12
204,42,372
140,123,1
237,94,10
198,256,3
65,63,11
76,268,56
209,261,312
82,126,23
95,152,60
118,253,213
160,86,160
82,224,4
295,163,222
1,65,1
106,18,92
279,189,662
126,193,45
88,260,102
54,41,11
263,270,4
49,136,43
224,208,1
82,105,190
61,281,1
23,256,98
59,190,93
192,136,66
28,203,985
112,126,144
12,100,94
119,162,1
81,104,49
98,176,4
224,106,253
223,4,160
69,297,232
194,164,1
137,109,8
7,191,76
117,94,1
207,201,61
109,265,96
166,284,210
30,22,1
82,26,1
83,258,7
122,197,249
296,138,233
223,64,1
47,254,561
195,218,119
115,206,7
257,8,270
50,152,1
170,226,32
53,250,127
175,12,207
143,130,1
230,120,183
26,283,780
166,277,1
123,80,8
55,142,12
217,182,9
115,184,149
216,278,3
46,151,1
105,282,6
15,11,1
102,212,318
181,23,252
40,83,354
21,42,171
241,5,7
119,249,6
197,294,167
183,276,8
74,15,1
71,234,78
80,57,48
27,298,70
21,269,0
252,223,1
94,63,5
194,39,233
186,131,12
192,125,1
161,208,127
140,125,4
238,15,156
97,127,2
170,176,217
295,276,1
213,58,1
258,272,165
18,87,212
257,284,69
71,181,183
85,127,206
249,261,204
212,267,55
266,145,6
94,298,3
24,190,321
169,268,1
280,238,6
284,31,1
123,152,650
15,68,1
223,86,16
298,47,10
23,175,1
120,79,201
108,278,313
40,269,198
74,109,361
137,109,10
259,174,4
240,295,9
73,39,184
132,151,326
18,32,13
68,108,161
203,20,187
95,231,153
97,121,214
98,30,102
17,256,1
146,141,152
106,88,15
248,43,1
192,158,1
274,213,6
1,141,474
118,104,1110
128,169,1
247,137,8
108,0,107
149,288,162
183,265,1
249,194,8
272,66,247
1,235,214
299,271,244
214,28,12
15,38,1
155,17,359
260,299,1
120,65,280
136,125,81
166,225,179
43,152,1
177,232,244
260,193,26
70,258,14
133,18,209
177,13,169
88,65,247
205,198,179
16,281,12
282,0,1
152,138,1
130,250,33
128,192,169
131,258,197
217,271,11
136,181,67
291,211,674
246,72,237
62,76,327
28,99,0
295,160,0
259,26,1
11,116,136
250,280,160
56,198,1
6,99,206
146,108,1
62,261,2
299,102,188
67,88,15
124,127,687
60,193,6
131,297,1
34,49,1
130,71,255
104,204,2
119,55,71
5,137,154
147,30,1
270,22,0
61,288,57
85,135,1
25,100,96
26,286,18
212,171,6
112,148,8
262,97,76
228,260,37
155,99,273
124,81,15
17,93,11
217,28,243
35,298,1
55,163,1
201,298,76
217,69,125
286,255,1
132,17,104
284,76,1
208,123,7
264,3,1
53,113,1
182,93,203
204,135,121
37,79,32
184,278,240
16,196,45
78,128,1
290,65,1
61,39,321
83,287,15
244,269,1
263,255,359
75,55,1
179,126,1
74,17,1
215,190,1
4,106,13
270,30,297
148,206,3
53,109,88
53,191,13
90,4,224
23,26,117
124,44,362
167,196,77
248,109,13
256,127,187
47,13,15
196,90,10
106,108,194
282,279,12
265,160,127
73,104,43
231,121,1
129,90,0
215,182,2
255,202,532
238,211,379
9,24,1
121,7,168
281,193,509
4,64,755
61,78,63
55,214,1
234,21,1
297,62,255
73,139,37
124,29,0
120,177,210
26,123,1
133,100,162
183,177,15
135,126,1
202,60,90
148,25,1
202,266,74
246,215,40
179,203,172
181,259,19
124,34,208
74,70,306
116,287,238
64,251,237
227,65,1
113,217,15
259,166,1
56,106,155
254,217,67
0,26,4
281,67,8
264,126,14
289,213,33
157,155,241
247,56,190
57,227,1
254,70,231
110,31,1
122,251,3
101,252,1
174,60,248
254,60,1
237,51,65
219,33,240
49,280,100
260,272,142
120,0,431
285,281,1
45,296,1
